TF_name,cell_line,TF_cell_line,odds_ratio,overlap_bp_NFR,overlap_bp_NDR,p_value
KLF11,HepG2,KLF11_HepG2,0.0335564630492917,9551,6083,1
EGR1,K562,EGR1_K562,0.0331209047063077,97013,184449,1
CREM,HepG2,CREM_HepG2,0.0329557384623331,9198,5965,1
NFYA,HepG2,NFYA_HepG2,0.0329051014313738,8306,5395,1
ELF2,K562,ELF2_K562,0.0328038674114671,3230,6242,1
E2F8,MCF-7,E2F8_MCF-7,0.0320517505826315,1024,162,1
ETV5,HepG2,ETV5_HepG2,0.0315175040857438,10446,7083,1
E2F2,HepG2,E2F2_HepG2,0.0305997639607862,750,524,1
E2F1,HepG2,E2F1_HepG2,0.0304257565106369,2058,1446,1
MXI1,H1,MXI1_H1,0.0301042250995613,5815,162,1
ELK1,K562,ELK1_K562,0.0296793145362076,1748,3734,1
RFX5,H1,RFX5_H1,0.0292984188564181,4192,120,1
CREB3,HepG2,CREB3_HepG2,0.0292264342261889,1188,869,1
THAP1,K562,THAP1_K562,0.0290159092166734,648,1416,1
ETS1,K562,ETS1_K562,0.0286514301039123,2238,4952,1
E2F4,HepG2,E2F4_HepG2,0.0282889211630403,2734,2066,1
TFDP1,K562,TFDP1_K562,0.0279844198503222,10503,23777,1
TFDP1,HepG2,TFDP1_HepG2,0.0278122573005828,10326,7934,1
ELF4,HepG2,ELF4_HepG2,0.0276413629289156,4786,3701,1
ZBTB7A,K562,ZBTB7A_K562,0.0275947483848698,7925,18198,1
JUN,H1,JUN_H1,0.0274582033074732,7858,240,1
VEZF1,K562,VEZF1_K562,0.027451551577807,18839,43444,1
EGR1,H1,EGR1_H1,0.0272456928887783,117858,3620,1
ZNF148,K562,ZNF148_K562,0.0269723512489505,54238,126899,1
ERF,HepG2,ERF_HepG2,0.0269392018774796,4256,3377,1
ETV6,HepG2,ETV6_HepG2,0.02599463929455,2477,2037,1
SP2,K562,SP2_K562,0.0259676556359791,2806,6850,1
YY1,HepG2,YY1_HepG2,0.0258087087239144,4424,3664,1
ZNF740,K562,ZNF740_K562,0.0255746000132949,35114,86776,1
MAZ,K562,MAZ_K562,0.0255533680995763,50793,125444,1
SP2,HepG2,SP2_HepG2,0.0253982491563629,23921,20112,1
ZBTB14,HepG2,ZBTB14_HepG2,0.0251489104040972,18662,15850,1
NRF1,K562,NRF1_K562,0.0250423132341648,27950,70583,1
DBP,HepG2,DBP_HepG2,0.024869972618106,228,196,1
E2F6,K562,E2F6_K562,0.0244741636799963,21808,56381,1
ETS1,HepG2,ETS1_HepG2,0.0240608086324107,1901,1689,1
SP1,K562,SP1_K562,0.0235494384925237,20155,54158,1
CTCFL,K562,CTCFL_K562,0.0233945947569543,6346,17189,1
NRF1,HepG2,NRF1_HepG2,0.0229614773368935,22244,20686,1
SP1,MCF-7,SP1_MCF-7,0.0229466939997692,5490,1213,1
SP1,H1,SP1_H1,0.0226267420645166,104709,3872,1
GABPA,H1,GABPA_H1,0.0202625697477519,16652,689,1
SP1,HepG2,SP1_HepG2,0.0184705966867604,21305,24624,1
SP2,H1,SP2_H1,0.0180450869124258,15691,729,1
ELK1,HepG2,ELK1_HepG2,0.0173274326819418,1840,2270,1
NRF1,H1,NRF1_H1,0.0165039865004343,52093,2643,1
ELK4,HepG2,ELK4_HepG2,0.0160580225885288,504,671,1
SP4,H1,SP4_H1,0.0160443420290835,90386,4711,1
NRF1,MCF-7,NRF1_MCF-7,0.014658918821493,22047,7619,1
IRF3,HepG2,IRF3_HepG2,0.0142530820259918,40,60,1
ELK1,MCF-7,ELK1_MCF-7,0.0138420159570265,4871,1784,1
GMEB2,HepG2,GMEB2_HepG2,0.0122168837335218,68,119,1
FOSL1,H1,FOSL1_H1,0.00923996603748358,661,60,1
