TF_name,cell_line,TF_cell_line,odds_ratio,p_value,overlap_bp_NFR,overlap_bp_NDR,qvalues
E2F8,K562,E2F8_K562,0.191768986338613,1,188,1378,1
E2F8,MCF-7,E2F8_MCF-7,0.0472746950190506,1,82,129,1
EGR1,H1,EGR1_H1,0.255228247041987,1,10643,3084,1
EGR1,HepG2,EGR1_HepG2,0.150369057268293,1,20639,51974,1
EGR1,K562,EGR1_K562,0.187822129732067,1,13922,103527,1
EGR1,MCF-7,EGR1_MCF-7,0.107689356697513,1,7407,5110,1
ELF1,HepG2,ELF1_HepG2,0.380860706087067,1,9425,9414,1
ELF1,K562,ELF1_K562,0.437678038449456,1,5763,18495,1
ELF1,MCF-7,ELF1_MCF-7,0.176844210138709,1,11667,4902,1
ELF2,K562,ELF2_K562,0.0873373844493286,1,276,4441,1
ELF3,HepG2,ELF3_HepG2,0.554047296119052,1,11740,8063,1
ELF4,HepG2,ELF4_HepG2,0.101130805842715,1,743,2796,1
ELF4,K562,ELF4_K562,0.294121910667509,1,1542,7367,1
ELK1,HepG2,ELK1_HepG2,0.0443035935158162,1,198,1701,1
ELK1,K562,ELK1_K562,0.0274086700178964,1,54,2769,1
ELK1,MCF-7,ELK1_MCF-7,0.0156518259324907,1,332,1577,1
ELK3,K562,ELK3_K562,0.468581442835233,0.987696580082571,9,27,1
ELK4,HepG2,ELK4_HepG2,0.0143374193259759,1,20,531,1
ERF,HepG2,ERF_HepG2,0.168727357617281,1,1060,2391,1
ERF,K562,ERF_K562,0.191681645043569,1,126,924,1
ESR1,MCF-7,ESR1_MCF-7,0.526424237118737,1,15080,2130,1
ESRRA,HepG2,ESRRA_HepG2,1.38296933129094,1.05719569957564e-33,6041,1663,1.48384967833295e-32
ESRRA,K562,ESRRA_K562,0.786085272440486,1,2766,4946,1
ESRRA,MCF-7,ESRRA_MCF-7,0.485011334115933,1,5635,864,1
ESRRB,K562,ESRRB_K562,1.40574631174099,0.292553370648915,10,10,1
ETS1,HepG2,ETS1_HepG2,0.107800076240327,1,356,1257,1
ETS1,K562,ETS1_K562,0.100417943738255,1,236,3303,1
ETS2,K562,ETS2_K562,0.173309531840381,1,18,146,1
ETV1,K562,ETV1_K562,0.612409812792164,1,4261,9778,1
ETV4,HepG2,ETV4_HepG2,0.643109011548717,1,5040,2983,1
